time sourceIP destinationIP domain status
2023031504:42:06 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031504:42:35 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031504:42:36 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 200
2023031504:42:38 133.20.16.174 192.168.231.57 www.lib.dendai.ac.jp 200
2023031504:43:15 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031504:45:16 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 200
2023031504:46:40 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 200
2023031504:46:41 133.20.16.174 192.168.231.57 www.lib.dendai.ac.jp 200
2023031504:46:46 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031504:46:50 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 500
2023031504:46:59 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031504:47:34 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031504:48:11 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031504:48:32 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 200
2023031504:49:45 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 200
2023031504:50:02 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031504:50:20 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 200
2023031504:50:51 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031504:50:54 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 200
2023031504:50:58 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031504:51:09 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 200
2023031504:51:27 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031504:52:09 172.217.175.110 192.168.76.179 www.dendai.ac.jp 500
2023031504:52:21 182.22.25.124 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031504:52:26 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031504:52:37 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031504:52:38 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 500
2023031504:52:43 104.244.42.193 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031504:52:49 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031504:52:54 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 500
2023031504:53:06 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031504:53:10 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 200
2023031504:53:20 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 500
2023031504:53:31 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031504:53:47 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031504:54:24 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031504:54:43 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031504:54:55 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031504:55:06 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031504:55:28 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031504:55:44 182.22.25.124 192.168.76.179 www.dendai.ac.jp 401
2023031504:55:53 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031504:56:01 104.215.24.148 192.168.74.35 www.mail.dendai.ac.jp 200
2023031504:56:17 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031504:56:22 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 500
2023031504:56:29 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031504:56:39 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 401
2023031504:58:35 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 200
2023031504:58:47 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 200
2023031504:59:17 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031505:00:02 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:00:44 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031505:00:47 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 401
2023031505:00:50 182.22.25.124 192.168.76.179 www.dendai.ac.jp 500
2023031505:01:09 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031505:01:16 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031505:02:47 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 200
2023031505:04:29 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:06:48 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031505:06:52 52.223.34.187 192.168.231.57 www.lib.dendai.ac.jp 200
2023031505:06:57 133.20.16.174 192.168.76.179 www.dendai.ac.jp 500
2023031505:07:10 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031505:07:29 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031505:08:01 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 500
2023031505:09:09 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 200
2023031505:09:40 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031505:09:50 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:10:04 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 500
2023031505:10:39 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031505:11:33 133.20.16.174 192.168.231.57 www.lib.dendai.ac.jp 200
2023031505:12:03 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031505:12:19 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:12:59 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031505:13:17 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031505:13:29 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 401
2023031505:14:59 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031505:15:02 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:15:11 182.22.25.124 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:15:27 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 401
2023031505:16:05 133.20.51.253 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:16:22 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031505:16:25 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031505:17:14 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031505:17:21 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 500
2023031505:17:41 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031505:18:04 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031505:18:13 52.223.34.187 192.168.231.57 www.lib.dendai.ac.jp 401
2023031505:18:36 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031505:18:48 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031505:19:07 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031505:19:57 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:20:19 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031505:20:26 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031505:20:45 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031505:20:55 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:21:11 133.20.51.253 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:22:12 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:22:29 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031505:23:06 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031505:23:46 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031505:23:52 172.217.175.110 192.168.76.179 www.dendai.ac.jp 200
2023031505:24:19 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:25:26 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:25:34 182.22.25.124 192.168.1.163 www.media.dendai.ac.jp 401
2023031505:26:30 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031505:26:35 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:27:00 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031505:27:48 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031505:28:12 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031505:28:57 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031505:29:25 104.215.24.148 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:30:05 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031505:30:32 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031505:30:53 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 200
2023031505:31:07 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 200
2023031505:31:45 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 200
2023031505:32:15 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 200
2023031505:32:31 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 500
2023031505:32:43 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:32:48 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031505:32:51 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 200
2023031505:33:07 172.217.174.110 192.168.76.179 www.dendai.ac.jp 500
2023031505:33:33 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031505:33:37 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 200
2023031505:34:23 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:34:47 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 500
2023031505:35:02 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 500
2023031505:35:15 133.237.16.234 192.168.76.179 www.dendai.ac.jp 500
2023031505:35:32 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031505:36:03 104.215.24.148 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:36:10 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 500
2023031505:36:38 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 401
2023031505:37:34 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031505:38:06 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:39:11 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031505:39:55 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:40:27 133.20.51.253 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031505:40:51 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 500
2023031505:42:36 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031505:42:40 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:43:06 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031505:43:07 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:43:09 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031505:43:20 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031505:43:32 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:43:38 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 500
2023031505:44:53 133.237.16.234 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031505:45:06 133.20.51.253 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031505:45:21 172.217.174.110 192.168.231.57 www.lib.dendai.ac.jp 500
2023031505:45:33 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031505:45:54 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031505:46:41 133.20.16.174 192.168.76.179 www.dendai.ac.jp 200
2023031505:47:03 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 401
2023031505:47:15 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 401
2023031505:47:33 52.223.34.187 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031505:47:35 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031505:47:36 133.237.16.234 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031505:47:50 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:48:20 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031505:49:32 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031505:49:51 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 500
2023031505:50:02 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 500
2023031505:50:06 172.217.175.110 192.168.76.179 www.dendai.ac.jp 200
2023031505:50:07 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031505:50:32 104.215.24.148 192.168.231.57 www.lib.dendai.ac.jp 200
2023031505:51:17 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:51:34 182.22.25.124 192.168.76.179 www.dendai.ac.jp 401
2023031505:51:38 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031505:51:54 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 401
2023031505:52:12 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 200
2023031505:54:36 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:54:50 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:54:51 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031505:55:03 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031505:55:21 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031505:55:59 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031505:56:02 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031505:57:35 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031505:57:38 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031505:58:42 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 200
2023031505:59:08 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031505:59:34 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031505:59:43 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031505:59:57 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031506:00:11 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031506:00:23 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:00:30 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 500
2023031506:00:36 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 200
2023031506:01:33 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031506:02:31 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031506:02:56 172.217.174.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:03:23 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031506:03:24 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 500
2023031506:03:31 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031506:04:09 133.20.51.253 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031506:04:15 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:04:36 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031506:04:57 133.20.51.253 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031506:05:04 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031506:05:13 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031506:05:21 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031506:06:21 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031506:07:02 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031506:07:03 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031506:07:17 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031506:08:01 104.215.24.148 192.168.74.35 www.mail.dendai.ac.jp 200
2023031506:08:09 133.20.51.253 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031506:08:47 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031506:08:56 133.20.51.253 192.168.1.163 www.media.dendai.ac.jp 401
2023031506:09:34 133.20.16.174 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:09:58 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:11:14 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031506:12:06 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031506:12:32 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:12:37 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 500
2023031506:13:08 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:13:20 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:13:42 133.20.51.253 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031506:13:46 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031506:13:47 133.237.16.234 192.168.76.179 www.dendai.ac.jp 500
2023031506:14:15 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031506:14:47 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031506:15:00 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 500
2023031506:15:39 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:15:44 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031506:16:06 52.119.164.121 192.168.76.179 www.dendai.ac.jp 200
2023031506:16:31 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:17:44 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 500
2023031506:17:48 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 401
2023031506:18:43 133.20.16.174 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:18:46 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:19:07 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 401
2023031506:19:19 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031506:19:39 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 401
2023031506:20:32 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 401
2023031506:20:43 52.223.34.187 192.168.76.179 www.dendai.ac.jp 500
2023031506:21:12 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 500
2023031506:21:55 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 200
2023031506:22:16 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031506:22:28 52.223.34.187 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:23:07 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:23:31 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 500
2023031506:24:40 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031506:24:43 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:25:13 182.22.25.124 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031506:25:23 104.215.24.148 192.168.74.35 www.mail.dendai.ac.jp 401
2023031506:25:27 52.223.34.187 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031506:25:33 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031506:25:34 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 401
2023031506:25:42 133.20.51.253 192.168.1.163 www.media.dendai.ac.jp 200
2023031506:25:43 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031506:26:00 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031506:26:21 133.20.16.174 192.168.76.179 www.dendai.ac.jp 200
2023031506:26:55 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:27:13 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:27:34 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031506:27:35 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:27:52 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:28:05 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031506:28:42 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031506:28:52 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 500
2023031506:29:02 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031506:29:07 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031506:29:51 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031506:32:35 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 200
2023031506:32:41 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031506:33:01 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031506:33:21 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:34:24 172.217.174.110 192.168.76.179 www.dendai.ac.jp 200
2023031506:34:41 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:35:09 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 500
2023031506:35:48 182.22.25.124 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:35:54 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:35:56 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031506:35:57 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031506:35:59 182.22.25.124 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031506:37:04 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031506:38:06 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 500
2023031506:38:07 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031506:38:55 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 500
2023031506:38:56 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:39:06 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 401
2023031506:39:44 52.119.164.121 192.168.76.179 www.dendai.ac.jp 500
2023031506:40:01 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:41:03 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031506:41:45 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031506:42:03 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 200
2023031506:42:11 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031506:42:20 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 401
2023031506:42:24 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:42:32 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031506:42:35 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 200
2023031506:43:39 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031506:43:53 133.237.16.234 192.168.124.81 www.database.dendai.ac.jp 500
2023031506:43:56 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031506:44:00 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031506:44:39 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031506:44:43 52.223.34.187 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:45:47 182.22.25.124 192.168.124.81 www.database.dendai.ac.jp 200
2023031506:47:12 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031506:47:28 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 200
2023031506:47:42 104.215.24.148 192.168.231.57 www.lib.dendai.ac.jp 401
2023031506:48:58 172.217.174.110 192.168.76.179 www.dendai.ac.jp 500
2023031506:49:13 104.215.24.148 192.168.76.179 www.dendai.ac.jp 401
2023031506:49:17 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031506:49:19 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031506:49:22 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031506:49:36 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 200
2023031506:49:39 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031506:50:42 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031506:51:43 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:51:57 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031506:52:28 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031506:53:17 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:53:50 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 200
2023031506:54:25 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031506:55:05 52.223.34.187 192.168.231.57 www.lib.dendai.ac.jp 500
2023031506:55:27 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031506:55:57 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031506:55:58 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 401
2023031506:56:09 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:56:15 52.223.34.187 192.168.76.179 www.dendai.ac.jp 200
2023031506:56:33 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:56:42 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 500
2023031506:56:47 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:57:33 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031506:57:55 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031506:58:00 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031506:58:18 182.22.25.124 192.168.1.163 www.media.dendai.ac.jp 200
2023031506:58:50 133.237.16.234 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031506:58:57 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 401
